id,sentiment
"4617_1",0.22013685698940985
"1893_8",0.7525712446806522
"5435_1",0.09154272238736558
"162_3",0.22499751721612946
"6516_10",0.8823663317621628
"11588_7",0.7540471968567648
"2006_1",0.15666673698681116
"1594_4",0.3032333220262684
"1472_1",0.04265299625523763
"3647_1",0.37995731680654543
"174_7",0.7016424442526946
"5539_7",0.18748988063084818
"3384_10",0.9619299466087365
"3811_4",0.4620422369071768
"4079_8",0.5189246278561191
"1179_7",0.5197907220812681
"3069_9",0.9423464715275196
"3769_8",0.7082194605059979
"9247_10",0.7005966482676554
"10434_1",0.10372221558654707
"1147_10",0.8597302478702766
"5344_7",0.7811600428738198
"8073_10",0.7624955877214448
"7833_3",0.11178978457353833
"8370_1",0.11753864869024318
"9007_8",0.4233876451121784
"6624_7",0.47694628780349596
"6683_3",0.24132738067626222
"12275_7",0.6064013449692031
"11927_8",0.8027776144965703
"1560_10",0.8742954790791675
"1325_9",0.5311771807889613
"3548_8",0.3592809235282834
"607_1",0.06561996932118154
"6702_7",0.601327669940856
"5702_3",0.09069061503465661
"11345_8",0.8351039539222311
"3428_4",0.39338207756015475
"7209_9",0.9509544030936908
"8425_8",0.8081696539995809
"3087_1",0.3305668937914237
"1119_8",0.6104942134509208
"5715_3",0.4141059989051917
"8645_1",0.2281753631500857
"2149_3",0.07950780921913095
"10403_10",0.639693273205508
"5628_1",0.21688981166725413
"5570_10",0.8584474268668231
"1613_3",0.20636191007969293
"1454_4",0.7453104389287265
"5094_3",0.24498061419716627
"7982_1",0.2861117862813162
"6894_2",0.5338575575252208
"6554_1",0.2742300317372871
"4721_3",0.3542199611006804
"6904_4",0.2165158349192394
"893_8",0.8881107717596822
"4605_4",0.5297546745061223
"11516_7",0.5898304255900876
"11718_7",0.8949481606647753
"5956_1",0.050931752798422485
"7455_9",0.6649327780594927
"6396_4",0.663767468242512
"1223_8",0.7236950289876314
"8556_1",0.3260925425885074
"6108_8",0.6619630615150461
"11690_1",0.07285865253970146
"3778_9",0.5861941537499695
"3627_4",0.4601635317253413
"8256_4",0.4557021405983267
"533_1",0.06374114756620079
"5235_4",0.06300659142712212
"621_2",0.43801823458359235
"5365_1",0.4065807733051719
"8180_3",0.49200800662102595
"7396_7",0.298796481559442
"9776_10",0.8104522906030381
"8175_10",0.8732869026708491
"3128_1",0.2693104499415669
"4606_1",0.412727114866393
"6158_2",0.1380013053685373
"3281_10",0.5848178813886822
"4723_4",0.18429556483621579
"11994_3",0.3240543832644418
"7701_1",0.024570508176152573
"103_3",0.26467690569546587
"8908_10",0.8137927647527277
"8876_1",0.1100529011106601
"7519_9",0.7727968140447281
"12456_8",0.4995654585020024
"9514_8",0.7275612828862246
"8680_8",0.39808615343266784
"12402_10",0.6265754614331299
"362_2",0.3524253256659725
"9825_7",0.6019316838433745
"2913_3",0.6019571573214286
"7164_8",0.8044992343352145
"11177_7",0.6323005221108841
"5707_10",0.8433125943051937
"8103_10",0.7699052210874272
"6289_1",0.02723226295242087
"11754_1",0.4130272393968432
"11640_10",0.5813652762017141
"9933_7",0.5414182612896211
"185_10",0.7898012814503754
"242_10",0.9016789320512147
"9369_8",0.7733145359971877
"7453_10",0.5866010735798365
"7514_7",0.3935402701994012
"10860_2",0.20488057133549364
"8663_8",0.6334492974283765
"9108_1",0.14788671840033513
"7941_1",0.23792802144152114
"10116_1",0.021109854139186743
"9841_4",0.31690496626248854
"4512_9",0.8005057449520584
"4853_2",0.3600503479312628
"2664_4",0.5404776149084042
"9966_10",0.8655439914250735
"5167_2",0.2753944622960674
"3894_2",0.06550892366052657
"3929_8",0.6346894310302317
"7165_10",0.7136419554531361
"5451_8",0.6911138783080227
"2947_4",0.6507758829967581
"4611_10",0.7704462995414392
"5807_1",0.24323144964527707
"9464_8",0.7619218856611448
"3124_10",0.8173190820181181
"2705_4",0.6382755907144473
"12187_8",0.8649822547511883
"12319_10",0.739054417695324
"9874_3",0.26645539005121277
"3406_4",0.4390177377382887
"2327_10",0.8527904800636158
"605_10",0.8340761672559672
"8080_4",0.2770316057630933
"3074_10",0.89814496687268
"2499_3",0.23242837154852045
"1013_1",0.49919940719064043
"11535_1",0.08778573141208061
"4118_7",0.6574180835448827
"10492_8",0.8150705698749501
"2129_4",0.28087606984709973
"9814_10",0.47565894215688104
"10671_9",0.6144588566413408
"5980_10",0.8661647719134676
"2755_2",0.44260773460592046
"5461_2",0.3438425413102199
"11979_1",0.21306831791958436
"8810_1",0.09570915366236259
"852_7",0.7870499334012365
"10961_4",0.10162153793331283
"7436_4",0.48884975805068365
"11281_3",0.5205011954122429
"4208_3",0.18626312598309622
"8213_10",0.5903199601127637
"9851_2",0.40495624401818897
"4713_7",0.6903642641724327
"9528_1",0.8458194719917546
"3595_10",0.9226906999035014
"5785_3",0.5428400622910198
"10370_3",0.1539676597289232
"1980_3",0.47930758291045533
"8800_4",0.46393946423279325
"4437_3",0.2636435675410594
"28_3",0.4344620089106128
"12171_1",0.45689844706365135
"9359_3",0.3790872092506118
"3831_9",0.9529864964802974
"10962_7",0.8911535415217308
"1500_9",0.5788250114335294
"11470_10",0.7400158714715521
"11843_3",0.1533513154706157
"11200_4",0.6183992241321923
"1067_1",0.052897388120111875
"3333_1",0.14448719679941743
"4487_4",0.7520756690492507
"6428_1",0.10790305763099887
"575_7",0.11742882655474891
"10904_9",0.6998885192550091
"11821_2",0.4078193734789326
"11605_1",0.13801074767048419
"1111_7",0.7070468839072953
"10295_1",0.4754365919420089
"1146_4",0.09824786870743685
"2405_9",0.41665955794042286
"11081_10",0.6186748498618012
"2201_10",0.9104115676864739
"4844_1",0.17313842903680318
"11007_8",0.7415005361732827
"6535_7",0.6303897196173655
"2653_4",0.16908576589244603
"8245_10",0.7736155679964849
"9951_8",0.7876656885404948
"6133_8",0.32274280359178686
"10006_2",0.08562525210921783
"7350_1",0.5018212353137487
"4509_9",0.8763998838560945
"948_1",0.06562051020675903
"3987_1",0.2908088414385074
"2947_10",0.2509955610843947
"6041_3",0.03006598037694751
"2946_1",0.26274774004988505
"11967_4",0.14031341711206122
"1185_10",0.9150436172484001
"10323_2",0.6126698105575245
"11706_2",0.027222230307328184
"3663_1",0.1644192850665982
"5602_10",0.8906186459195822
"4870_10",0.6361412680058187
"1994_1",0.186593763178265
"10807_7",0.785098219311016
"6871_3",0.8190577818735877
"1175_2",0.13464033376861367
"10919_7",0.8192614240059977
"8127_10",0.7015342280137371
"12497_4",0.39138315434119386
"3274_1",0.4974368268128896
"2568_3",0.32875622210877975
"840_2",0.06970425907633447
"5626_10",0.9252488303236291
"7561_10",0.8628250009590576
"4600_3",0.30107615434887625
"3324_9",0.489289493129678
"8899_7",0.7952778338951697
"5592_8",0.701518459041144
"12483_4",0.0936757579283765
"7874_1",0.030273620257686575
"5878_10",0.8411736514004672
"4303_9",0.5493222564556163
"9421_1",0.2598954966772725
"10269_4",0.4623480237836926
"10615_2",0.24281384577347961
"2634_10",0.8653408356207628
"7522_1",0.12648120026350054
"9289_10",0.6460569098391852
"4636_10",0.5379232383076913
"1241_7",0.38862082676230275
"9458_9",0.6558985149285232
"11690_10",0.9097811677304384
"7176_4",0.3737543671912807
"6212_10",0.7736541033208953
"6319_1",0.2485173357006521
"5229_3",0.3531983463843097
"466_9",0.9272755851889222
"8693_2",0.42025005083472583
"2952_10",0.8048521098251924
"1128_1",0.07314464630950913
"3975_10",0.6151762148973285
"11365_10",0.8258112654337486
"2074_9",0.7981310428563753
"9768_10",0.9075214130731935
"4895_1",0.2673857613238161
"5726_10",0.8596787860144878
"9993_10",0.835536829918343
"11319_2",0.5106210458381404
"10561_2",0.4051429497417362
"5455_8",0.8055834883150342
"10684_3",0.3073426626024174
"3652_3",0.3077446031519222
"7825_1",0.14404841708647848
"8806_1",0.20452872255983331
"275_10",0.7638016283499754
"2246_1",0.12203340366894103
"11968_2",0.04522652892603411
"2528_1",0.5014739656772551
"8491_8",0.61739659933078
"13_1",0.6204681910066849
"4530_8",0.6357649039382853
"5207_3",0.16320504219501208
"11648_10",0.7133227717133565
"8260_1",0.4496767590406457
"10730_10",0.714757793368274
"10402_3",0.46033259759340844
"8077_1",0.06613527018497262
"8598_8",0.6784077405273414
"2809_3",0.09969060839317767
"12490_10",0.8379371127190176
"1447_9",0.8360547191510195
"1605_3",0.37935163301413327
"2311_4",0.0737572782391477
"3235_9",0.6867741992081098
"5725_10",0.6968581163397893
"9025_10",0.8486892862482324
"6049_9",0.6178307461007544
"4803_10",0.9435162380582597
"191_9",0.9410449574146013
"420_3",0.4792315487470637
"5238_2",0.03971510062204601
"1280_9",0.853555872260829
"9408_4",0.25134267183796577
"819_1",0.016799671929922554
"1656_4",0.24197794996883065
"9964_3",0.28213045856294483
"10404_4",0.5951576067042881
"12369_10",0.6879294644566519
"6423_1",0.22510814368037488
"9942_8",0.40344193905827064
"1519_1",0.32524094908961537
"100_10",0.8358071100083964
"3216_10",0.6824176835532376
"3909_10",0.6068780398374748
"5034_7",0.9135076596213734
"14_8",0.8906504262601543
"5891_3",0.14367388653080065
"8496_10",0.9553915423457472
"7429_1",0.13218096759260137
"9457_1",0.25944923154222244
"9602_8",0.7665671884204731
"4198_1",0.11467424803200937
"154_2",0.38308496619461185
"5070_2",0.2099253459993161
"4207_8",0.6289839910082899
"7758_8",0.7284007781050863
"4439_9",0.847834875580249
"12042_1",0.04461054411711484
"7244_1",0.0643452644177126
"6854_1",0.2416899408058125
"11932_10",0.7345523694671255
"4151_10",0.7743861302051294
"7265_1",0.15741357751663626
"10272_7",0.9256016216972117
"4256_4",0.33915118729548976
"1225_7",0.6627352070027467
"956_10",0.8584885377593743
"6389_2",0.2795104276341868
"1365_4",0.24374437399009619
"4752_7",0.6467386027674801
"276_10",0.9103431609244315
"8766_9",0.5337737916962347
"11225_10",0.7729562013725393
"6920_1",0.08723847620447127
"11536_1",0.034650578679229944
"1923_9",0.8006304704510117
"11460_10",0.5838363366539278
"10054_7",0.7285724153975548
"10845_1",0.03265426150094364
"10231_4",0.43466671581719085
"9430_8",0.6764085307296516
"3226_2",0.11280715708492721
"4298_3",0.23054424707295915
"10635_4",0.394665379599755
"10567_4",0.15046892481644347
"5460_10",0.8005549900052299
"7310_7",0.618870170756358
"10330_2",0.040772189076963984
"5151_9",0.8211788941262205
"11_3",0.7013095884001623
"1448_8",0.5279351979605525
"10130_8",0.8573575661538704
"2199_3",0.11116806545383845
"1761_10",0.7950760904303005
"2782_1",0.054925997464763635
"7618_10",0.8854101845791204
"85_10",0.7705770607984408
"5730_3",0.2792174704327639
"3641_1",0.4207940053022911
"8190_9",0.9223572811607211
"9533_10",0.9425176669990049
"9508_1",0.13544904707245456
"237_8",0.9160791796737674
"3981_7",0.5280968426121504
"7194_9",0.70679972309785
"10584_8",0.435208388603527
"248_2",0.044906416791909216
"8358_4",0.09756319618537637
"1218_1",0.036708598650322104
"4191_10",0.19062356324647506
"3090_8",0.7216308924579025
"11923_2",0.26865653076440366
"1640_8",0.7129048748493683
"9972_3",0.29251981132520627
"11818_4",0.49400302189934614
"4350_10",0.8342587543170642
"877_10",0.3951728852612797
"10017_8",0.7326019842620093
"7975_10",0.8357654976785323
"8436_1",0.18845646507689676
"6024_7",0.5448460665540088
"3112_1",0.16193645540587218
"951_10",0.8201436771610889
"1622_1",0.08293723611850545
"191_3",0.38803021510928554
"5669_1",0.11995168911155855
"1891_4",0.28436175903370675
"12173_9",0.6026943939036361
"7887_7",0.6845302911058386
"3256_10",0.24650383835220172
"5419_1",0.05488794495181318
"7635_1",0.15534388627918272
"8297_2",0.22948408782506788
"7137_8",0.58156144463412
"7562_3",0.43593426691223686
"9944_1",0.06907641931294553
"4288_1",0.02614497626789555
"8087_1",0.4001921662623604
"4771_10",0.6819481209099237
"10482_10",0.619609084917767
"5324_10",0.9234414298650473
"3080_1",0.21978590645973792
"10923_7",0.8045338150855577
"1753_7",0.7830793087177572
"317_10",0.7838101247082275
"12474_8",0.5963714089532204
"773_8",0.8540946338343145
"388_1",0.4377152052686981
"12141_2",0.36213455292876046
"5667_1",0.5185834079540553
"1071_9",0.8757994751457985
"2897_10",0.7875869015863324
"9481_4",0.6153795144453138
"12025_1",0.05786903801979353
"8879_7",0.438883802904586
"5683_1",0.17747632261614396
"7026_1",0.1277124688202104
"2439_1",0.3897244167153639
"3631_7",0.7067820242950069
"1650_9",0.5434012822337263
"5378_7",0.8601733948585684
"9745_1",0.026381408204951693
"11563_8",0.6300326267198941
"299_8",0.8511335943073323
"9471_2",0.4280770623425559
"1866_1",0.15927200797406296
"2639_4",0.37652052140616177
"5122_1",0.20982386779589324
"12341_7",0.4385745172605521
"2936_8",0.7803260853381631
"8647_10",0.5131493447560792
"4255_9",0.8015218252818757
"7262_8",0.4293641498738313
"8413_10",0.6338110470175657
"10080_1",0.20284973495248623
"3973_1",0.41560610070948995
"8752_9",0.9064725456800867
"4018_2",0.2983368144042781
"7669_1",0.17436552694584478
"10421_4",0.32191403592711704
"7854_8",0.8157361044318783
"162_8",0.38266750528917637
"11614_9",0.7253851264966703
"11343_8",0.905206000779793
"1708_7",0.3391908300322225
"7115_4",0.49370800681507326
"10498_10",0.41926632698085475
"2944_8",0.812689572378901
"10474_3",0.3586859972049119
"1263_1",0.18344254979018332
"1693_4",0.6747203088506388
"9600_9",0.49727942882125686
"11173_2",0.37243102207549816
"3961_2",0.37752550901794485
"8011_1",0.2860680031205206
"7386_8",0.571078025545279
"8787_8",0.6770981699936718
"12349_9",0.7052744550651223
"1776_4",0.26981154737293633
"5885_4",0.6640076124332316
"220_4",0.22249361905020845
"5547_8",0.7750503234567433
"2853_1",0.20764813277561356
"2157_2",0.22232432935816315
"11667_2",0.35118746351150915
"194_7",0.82358400806822
"1633_1",0.06252361361896329
"6897_2",0.1991021694025632
"11568_2",0.17566163907944654
"9219_1",0.262090232930134
"477_8",0.7716784872447983
"8980_3",0.7071803792400042
"4612_10",0.4812478282677637
"8030_10",0.9077277113059306
"1846_8",0.9811299355548023
"2786_8",0.7155037568458682
"2634_1",0.10183884951948344
"3110_8",0.7756349491804856
"11587_8",0.698654689909728
"11262_8",0.6302207037473957
"5680_7",0.3435225582191113
"4583_4",0.4186932515545978
"1451_1",0.0913365274650574
"4244_4",0.10008225117349692
"6176_4",0.12040979663630028
"8851_10",0.785474768789621
"908_9",0.8422460402554286
"7494_9",0.4789869217569054
"8061_3",0.28016359103709526
"789_1",0.3981353977979692
"2374_7",0.6400015668359197
"11225_3",0.09671174129274941
"4467_4",0.14128271430915001
"8516_10",0.39835403092363164
"4121_10",0.7697451279689288
"10267_7",0.5492518284713662
"6040_8",0.6993000182647046
"8338_7",0.7436037953095999
"2903_7",0.9003414031382851
"6662_9",0.8627920425623304
"5333_10",0.8160375383557867
"7470_4",0.19719669372940918
"8813_1",0.159986479096271
"4514_3",0.7310918131499721
"9584_7",0.30111239334534906
"11706_8",0.8518370903676579
"11538_8",0.6950187295972589
"4210_1",0.01562649728997724
"8984_1",0.04791881923757105
"3431_4",0.12221106585693879
"4973_10",0.8565991697850057
"12260_1",0.08044126142465004
"4267_10",0.8533654056547246
"9906_9",0.891035380388624
"670_7",0.7808684481848781
"6270_3",0.09085855947240448
"5164_4",0.22430427117329943
"9741_2",0.226872189318094
"3761_8",0.47391200438156456
"2651_2",0.22599311263403288
"7448_10",0.7760452567809
"7184_9",0.8485173576812216
"1313_9",0.7098611970148232
"10654_8",0.8623333543387972
"7151_1",0.06777570303542821
"2320_10",0.611802486409383
"12033_7",0.37857328409136964
"6429_1",0.04307097712420443
"1420_4",0.6577757957050302
"3002_7",0.5083013339552895
"1299_1",0.1250620158810892
"7897_9",0.8050517977749672
"1529_4",0.14837015045299906
"9760_2",0.2562310589536383
"11318_1",0.15063696731857723
"2217_3",0.3163063232267685
"11641_2",0.21243806520297037
"7238_10",0.8246422475913749
"7710_8",0.7603231241624201
"12011_8",0.7091386213994494
"4495_7",0.8675690881597604
"11144_4",0.48335244389658394
"5625_2",0.16654006480690112
"2926_7",0.39967073446950807
"8538_8",0.7042123541577392
"8875_10",0.6475020920286022
"10881_10",0.894490937299425
"1662_7",0.7352916056055647
"4560_9",0.6182329117573094
"6714_4",0.2318191733400397
"9059_10",0.8133434160792417
"6631_10",0.762666432597895
"8520_1",0.04345100246340762
"918_4",0.5026081933074126
"3102_10",0.7370747431528933
"3611_2",0.13739769965072915
"8434_10",0.8092868237889531
"681_7",0.8773448608268428
"7386_4",0.11165078212299262
"7566_9",0.34286801901568553
"10110_10",0.7455217095160098
"10486_10",0.8617896418874548
"1492_3",0.41715351655740535
"11823_1",0.10801024877070782
"2331_9",0.7884315098664604
"2200_2",0.18099453918739
"9547_1",0.07732988206048295
"785_2",0.08379373921163807
"5101_4",0.3299110009844508
"5657_10",0.5829786245262361
"6902_7",0.5789853999956096
"1490_9",0.6184272138044369
"7148_9",0.8135938892729838
"7387_8",0.5751396466011918
"8277_9",0.8086876267344858
"6912_7",0.8133352590947998
"170_2",0.7866623570945951
"7702_10",0.901818076543933
"4393_3",0.10023005430433886
"2608_3",0.6784636886445189
"4931_8",0.8531333337567393
"10589_10",0.7814919314653672
"8623_4",0.1815848268793719
"6057_2",0.1754931885804684
"2704_9",0.9208521786453026
"1790_2",0.40402415998372726
"12370_1",0.029881108069357183
"159_1",0.08518005257924406
"343_9",0.955495934176191
"2128_9",0.8391436333386445
"11181_8",0.7684502518899599
"11775_10",0.7629834262012787
"3514_10",0.597637026358089
"6993_2",0.12430135965999654
"2866_9",0.4770700253742293
"1000_9",0.8645940924836732
"11772_7",0.6170938165298461
"3355_9",0.2850863395646793
"8519_8",0.5337003128513964
"7879_3",0.3178175673164906
"4332_10",0.6293590063537595
"5403_1",0.09595771082847418
"1514_7",0.2561260255191499
"7904_1",0.12394672050821755
"10550_2",0.44738701506266065
"11442_10",0.765232231289952
"2821_3",0.16975963473713865
"5766_1",0.026247090467517088
"8061_9",0.8541639072476048
"2166_1",0.13300700352721506
"6206_1",0.23762078352547567
"11124_2",0.17202313815836456
"7625_10",0.6987700924305132
"90_9",0.645177834538446
"7959_10",0.7306781862091932
"7029_10",0.7846829675201895
"779_8",0.9348051543314949
"1101_4",0.1969239513941821
"11189_4",0.17480266512900877
"9790_4",0.17400313229293957
"10861_1",0.18584242919102134
"5902_2",0.2427605137361319
"9545_10",0.5037610256619517
"3730_1",0.0331622094025291
"4951_9",0.6131454566179326
"3295_1",0.28628766143909135
"9495_2",0.42705361199844993
"2876_1",0.5996523935003061
"2796_1",0.1276317297277278
"10338_3",0.2879982029765868
"10913_7",0.41594912183208477
"4685_2",0.04096411704253183
"11586_1",0.2425852777589056
"4904_7",0.5431849751298717
"7110_7",0.5866895244029543
"2086_4",0.48880172793856613
"7372_7",0.6563838513445016
"135_9",0.7773059226303218
"7038_3",0.39464562795873753
"1119_2",0.10893253348077873
"5057_8",0.5638597304405889
"3479_10",0.9324004431406793
"6489_8",0.8900153369028381
"4910_8",0.8295543130949564
"5979_10",0.6726295553335754
"11304_1",0.16627611517574234
"2102_9",0.8906675538379908
"8048_1",0.12676042302704288
"12153_7",0.6773768645026209
"4832_8",0.7375840684216507
"3079_9",0.8343212933414912
"8254_2",0.15942933617238583
"7981_7",0.8095090496393699
"611_1",0.5729077189489874
"307_10",0.593369281276021
"8861_3",0.11091107028846707
"4635_4",0.6291573799149981
"6197_7",0.7365083370020329
"6739_3",0.25528437284052924
"8588_9",0.7727659412076447
"8461_7",0.5076290315831538
"10089_1",0.32495786261571924
"2609_7",0.5768191274773818
"1418_3",0.44139916783482225
"2661_10",0.7448073627465026
"1253_9",0.7317787805738876
"8815_9",0.533411125124016
"9867_8",0.8317426864565677
"2155_1",0.18687329940100936
"12259_4",0.2289475159456003
"11224_3",0.5314886878342084
"4781_1",0.09167998122691437
"4354_9",0.9085153110682067
"9629_9",0.7193805455154474
"3629_9",0.9209524913561526
"6445_10",0.9241594856461618
"9526_10",0.8281206931281162
"5138_2",0.10402683047090036
"349_10",0.811544519406287
"2099_7",0.5545371215315641
"4411_1",0.527755438321378
"8127_3",0.10770434314758247
"5225_8",0.6893608767597288
"7970_3",0.20151354777692373
"5688_7",0.5159912047396945
"12099_3",0.2895711794076492
"6020_4",0.3799694979838051
"3892_8",0.801178076176708
"2098_8",0.8120581498545489
"4851_7",0.7881991879211139
"10967_10",0.5750269128640323
"6230_4",0.5205624110363901
"2211_2",0.10453795944053876
"11978_10",0.7090618455092063
"8802_1",0.13047092749015657
"11010_3",0.12308665311616812
"10083_2",0.362744419484168
"5588_10",0.4776587795547025
"958_10",0.6616629940363403
"6771_4",0.4769009487474319
"6767_9",0.7515609594100605
"7302_10",0.8493062915914358
"5324_3",0.09012113030472488
"7737_10",0.9377755412163564
"8603_10",0.7032967388082724
"3029_7",0.8128371405887378
"8640_2",0.062067421194893724
"2139_1",0.03648355181332168
"6305_10",0.8637750023469148
"6884_7",0.7788979251870322
"5534_8",0.5909972625594007
"7619_8",0.8999662298956433
"10057_8",0.6276690381095479
"972_7",0.8053022124555521
"6245_8",0.6594809928571415
"6627_7",0.8521327654107165
"3621_10",0.40896975668515245
"2290_4",0.6106717557407652
"24_4",0.4378825330120123
"5689_1",0.03496836263577016
"6497_4",0.31996884232218287
"12405_4",0.6536623614392835
"11720_7",0.8152846927552307
"10088_1",0.08455252525770932
"9258_9",0.9210562165476212
"354_4",0.7256727292050917
"4770_10",0.7425539559780695
"1035_3",0.4141929360400796
"739_1",0.09041125094479732
"6267_7",0.7858832672638927
"1562_8",0.805419327218899
"1438_1",0.07228721094140157
"281_8",0.9037569082077359
"1818_1",0.5091207660493553
"3943_3",0.2625420793501303
"8116_4",0.6158817542454897
"6984_1",0.1451786846901616
"5330_4",0.0840996873913731
"8821_8",0.8978328512952234
"10484_10",0.925902135125904
"1886_4",0.11855916842920278
"7943_2",0.4543213421093538
"6438_7",0.857640356942062
"8931_10",0.6575593968470496
"10538_10",0.5363079955786229
"534_10",0.9244510283010283
"7329_2",0.11029898214893658
"6614_2",0.635513214546987
"710_10",0.7998806253518094
"3120_4",0.3885722427085435
"9046_1",0.08652231638949902
"5638_2",0.29725016663521286
"2455_4",0.25300952150517014
"2652_3",0.17015376368673885
"11006_4",0.42628561529742004
"5065_3",0.08213999363169643
"9805_10",0.7663958033035327
"7092_8",0.8965854323786624
